table,row_key,field,candidate_value,source_url,source_title,match_quality,status,notes
food_allergens.csv,ca_basa:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_basa:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_basa:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_basa:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_basa:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_basa:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_basa:fish,status,contains,https://food.ec.europa.eu/food-safety/campaign-2026/allergies_en,European Commission — Allergies,exact,applied_to_staging,Intrinsic ingredient/allergen identity mapping; no cross-contact inference.
food_allergens.csv,ca_basa:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_basa:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_basa:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_nuc:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_nuc:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_nuc:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_nuc:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_nuc:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_nuc:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_nuc:fish,status,contains,https://food.ec.europa.eu/food-safety/campaign-2026/allergies_en,European Commission — Allergies,exact,applied_to_staging,Intrinsic ingredient/allergen identity mapping; no cross-contact inference.
food_allergens.csv,ca_nuc:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_nuc:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_nuc:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,tom_the:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,tom_the:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,tom_the:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,tom_the:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,tom_the:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,tom_the:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,tom_the:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,tom_the:crustacean,status,contains,https://food.ec.europa.eu/food-safety/campaign-2026/allergies_en,European Commission — Allergies,exact,applied_to_staging,Intrinsic ingredient/allergen identity mapping; no cross-contact inference.
food_allergens.csv,tom_the:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,tom_the:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muc_ong:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muc_ong:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muc_ong:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muc_ong:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muc_ong:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muc_ong:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muc_ong:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muc_ong:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muc_ong:mollusc,status,contains,https://food.ec.europa.eu/food-safety/campaign-2026/allergies_en,European Commission — Allergies,exact,applied_to_staging,Intrinsic ingredient/allergen identity mapping; no cross-contact inference.
food_allergens.csv,muc_ong:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,trung_ga:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,trung_ga:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,trung_ga:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,trung_ga:egg,status,contains,https://food.ec.europa.eu/food-safety/campaign-2026/allergies_en,European Commission — Allergies,exact,applied_to_staging,Intrinsic ingredient/allergen identity mapping; no cross-contact inference.
food_allergens.csv,trung_ga:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,trung_ga:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,trung_ga:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,trung_ga:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,trung_ga:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,trung_ga:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_hu_trang:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_hu_trang:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_hu_trang:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_hu_trang:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_hu_trang:soy,status,contains,https://food.ec.europa.eu/food-safety/campaign-2026/allergies_en,European Commission — Allergies,exact,applied_to_staging,Intrinsic ingredient/allergen identity mapping; no cross-contact inference.
food_allergens.csv,dau_hu_trang:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_hu_trang:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_hu_trang:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_hu_trang:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_hu_trang:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,gao_te:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_muong:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_ngot:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,cai_thao:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bap_cai:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,rau_den:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_dao:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,bi_do:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,muop_huong:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,su_su:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_chua:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,ca_rot:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:egg,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:soy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:wheat,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:fish,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:crustacean,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:mollusc,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,khoai_tay:sesame,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_cove:peanut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_cove:tree_nut,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
food_allergens.csv,dau_cove:dairy,status,unknown,,Conservative catalog policy,policy,applied_to_staging,Deliberately not marked absent; product-specific evidence unavailable.
